Bad rating rate,Priority 4
month,Priority
1,0.0310717196414017
2,0.0231776567389036
3,0.0248230696102249
4,0.0224145583666222
5,0.0248936702526895
6,0.0216170690623245
7,0.0227983907018328
8,0.026550188420692
9,0.0236957768010701
