1,75813863
2,92610856
3,108690716
4,87384115
5,106307723
6,107603516
7,88910149
8,72208687
9,59768342

Gmv,Priority 5
month,Priority
1,32732198.54
2,46503497.54
3,44679685.48
4,35857070.86
5,49484772.28
6,43316283.39
7,31417570.12
8,29552652.14
9,25327572.06

Healthy stores,Priority 5
month,Priority
1,5439.36
2,7021.344827586207
3,6265.419354838709
4,5930.933333333333
5,5736.709677419355
6,5410.566666666667
7,4705.709677419355
8,4379.741935483871
9,4015.9

Imperfect orders,Priority 5
month,Priority
1,3529.0
2,4667.0
3,4602.0
4,3572.0
5,4607.0
6,4018.0
7,2814.0
8,2391.0
9,2128.0

Imperfect order rate,Priority 5
month,Priority
1,0.0255585732391816
2,0.0253364531137181
3,0.0266700665882366
4,0.024830385941497
5,0.0227629823607885
6,0.0225565598158648
7,0.0226447890429478
8,0.0204275169161369
9,0.0215922235525701

Orders per eff online,Priority 5
month,Priority
1,0.7180709984086205
2,0.6608320986148432
3,0.6498706307269912
4,0.5909591337068867
5,0.833082929600191
6,0.7994237578705968
7,0.6147479754431269
8,0.6246324451536126
9,0.5946660230495384

P2c burn per order,Priority 5
month,Priority
1,13.307193699076588
2,9.962204819734962
3,10.35061760734383
4,11.059546282393503
5,10.637727061613717
6,11.251538595407848
7,10.442648732165418
8,10.962490687581164
9,11.69237068003328

P2c gmv,Priority 5
month,Priority
1,0.0561340469615763
2,0.0394604317325074
3,0.0399740978660085
4,0.0443701075364414
5,0.0435077192599339
6,0.0462698184873058
7,0.0413041691334975
8,0.043418695686647
9,0.0454970534589804

Pay order cnt,Priority 5
month,Priority
1,155671
2,205884
3,194210
4,161070
5,225135
6,199473
7,141276
8,130536
9,110319

Pay success user cnt app,Priority 5
month,Priority
1,152613
2,202236
3,190491
4,158147
5,221158
6,195644
7,138379
8,128037
9,108325

Realpay price,Priority 5
month,Priority
1,27508148.26
2,39752123.5
3,38710579.27
4,31250362.38
5,43457286.91
6,38291356.54
7,27606331.26
8,25724445.92
9,21844316.47

R burn,Priority 5
month,Priority
1,2350445.87
2,3328374.18
3,3216744.09
4,2925983.66
5,3685135.1
6,2930688.45
7,2495608.16
8,2431705.92
9,2224704.33

R burn gmv,Priority 5
month,Priority
1,0.0718083714153103
2,0.0715725559596264
3,0.0719956744422454
4,0.0816013017745978
5,0.0744700830216693
6,0.0676578926131178
7,0.0794335192208683
8,0.0822838474354268
9,0.0878372520164887

R burn per order,Priority 5
month,Priority
1,17.022964837950386
2,18.06925141557321
3,18.642064119429968
4,20.339670642865087
5,18.208088838381343
6,16.45252596418346
7,20.082629821271937
8,20.775288086938687
9,22.57345546603892

Shop enter uv,Priority 5
month,Priority
1,2613067
2,3104933
3,3218437
4,2539514
5,3216225
6,3106199
7,2447847
8,2047364
9,1739816

Ted,Priority 5
month,Priority
1,5224050.28
2,6751374.04
3,5969106.21
4,4606708.48
5,6027485.37
6,5024926.85
7,3811238.86
8,3828206.22
9,3483255.59

Ted gmv,Priority 5
month,Priority
1,0.1595997370483993
2,0.1451799197295386
3,0.1335977669912639
4,0.1284741996351678
5,0.121804852124905
6,0.1160054939330287
7,0.1213091542548612
8,0.129538499687426
9,0.1375282076682402

Ted per order,Priority 5
month,Priority
1,37.834874379866015
2,36.65221166008871
3,34.592885722068
4,32.023054165276385
5,29.78153747714808
6,28.209323808454496
7,30.669758342922897
8,32.706293315562846
9,35.34362471335512

Total p2c burn,Priority 5
month,Priority
1,1837390.77
2,1835048.09
3,1786030.12
4,1590982.09
5,2152969.58
6,2004236.57
7,1297676.63
8,1283137.61
9,1152329.9

Tri gmv,Priority 5
month,Priority
1,0.2410684901094333
2,0.2381878941572617
3,0.238498461784606
4,0.2363334593917803
5,0.2368902058126233
6,0.2378412911662317
7,0.2361470773093638
8,0.2340813804875652
9,0.231690853987052

Tri per order,Priority 5
month,Priority
1,57.14793901864928
2,60.13306198120531
3,61.755149200535485
4,58.90769658547436
5,57.92014373239785
6,57.83641593218436
7,59.70343985128795
8,59.1016130988996
9,59.54265478823792

