country_code,month_,priority,eff_online_rs,complete_orders,daily_orders,orders_per_eff_online,active_rs,b_cancel_rate,bad_rating_rate,daily_online_hours,healthy_stores,exposure_uv,shop_enter_uv,click_pay_user_cnt_app,pay_success_user_cnt_app,b_p1,b_p2,b_p1p2,r_burn,r_burn_gmv,r_burn_per_order,b2c_total_burn,b2c_gmv,b2c_per_order,tri_per_order,total_p2c_burn,p2c_gmv,p2c_burn_per_order,ted,ted_gmv,ted_per_order,imperfect_orders,imperfect_order_rate,pay_order_cnt,b_cancel_order_cnt,exposure_per_eff_online
CR,1,Priority 5,460.5483870967742,8087,260.8709677419355,0.5664355256706591,147.38709677419354,0.0754841549295774,0.031779399035489,3902.378620071691,358.35483870967744,3224529,180145,9929,8918,0.055867073919943,0.0551167115379277,0.0030792093977135,7215306.0,0.1033198695759028,892.2104612340794,822214.0,0.0117737270246724,101.67107703722024,2006.7968344256212,3519320.0,0.0503950467791479,435.1823914925189,11556840.0,0.1654886433797232,1429.0639297638184,266.0,0.032892296277977,9088,686,225.8548014288716
CR,2,Priority 5,462.5862068965517,6047,208.51724137931035,0.4507640700708162,136.41379310344828,0.0705014749262537,0.0325781379196295,3938.977471264357,366.7586206896552,2598847,117520,7489,6661,0.0452200533544298,0.0637253233492171,0.0028816625218798,4198682.0,0.0779757572299903,694.341326277493,1373819.0,0.0255138581159392,227.19017694724656,2074.4408797750953,2698617.0,0.050117323495498,446.27368943277656,8271118.0,0.1536069388414276,1367.805192657516,206.0,0.034066479245907,6780,478,193.7269474468878
CR,3,Priority 5,421.35483870967744,5939,191.58064516129036,0.4546776910120961,125.2258064516129,0.0839649279239114,0.0319919178312847,3564.0299910394288,329.1290322580645,3496285,129546,7345,6592,0.0370524714089383,0.056698006885585,0.0021008012790719,4144008.0,0.0768065955090024,697.7619127799293,988933.0,0.0183292544117927,166.51506987708368,2120.8836504462033,2531333.0,0.0469166733822882,426.22209126115513,7664274.0,0.1420525233030835,1290.499073918168,190.0,0.0319919178312847,6729,565,267.6684274996172
CR,4,Priority 5,417.1,4391,146.36666666666667,0.3509150483497163,108.6,0.081897425501723,0.0307447050785698,3552.915037037041,332.3333333333333,2736059,103100,5409,4851,0.0376819359524045,0.0524636275460717,0.0019769310530218,2711743.0,0.0690035856510951,617.5684354361193,198903.0,0.0050613277868735,45.29788203142792,2102.795035299476,2044779.0,0.0520318787082922,465.6750170803917,4955425.0,0.1260967921462609,1128.5413345479387,140.0,0.0318833978592575,4933,404,218.6573163909534
CR,5,Priority 5,425.7741935483871,4462,143.93548387096774,0.3380559133267671,106.25806451612904,0.0800556217719507,0.0255490811295383,3659.094444444449,334.5806451612903,2724962,106549,5512,4938,0.0391010957217018,0.0517320669363391,0.0020227805011592,3046892.0,0.0775810239917444,682.8534289556253,94991.0,0.0024186938854412,21.288883908561186,2038.961228148812,2229098.0,0.0567580686870258,499.5737337516809,5370981.0,0.1367577865642116,1203.7160466158673,146.0,0.032720753025549,5034,403,206.4521554663232
CR,6,Priority 5,412.76666666666665,4364,145.46666666666667,0.3524186384559477,106.86666666666666,0.0851910828025477,0.0284142988084326,3534.0505370370424,325.5,3084597,113074,5468,4913,0.0366576249668919,0.0483577126483541,0.00177267889452,2813630.0,0.0708572229840389,644.7364802933089,96495.0,0.0024300877271868,22.111594867094407,2112.777268560953,2535066.0,0.0638419894731203,580.9042163153072,5445191.0,0.1371293001843461,1247.7522914757103,112.0,0.0256645279560036,5024,428,249.0993297262376
CR,1,Priority 4,118.35483870967742,7792,251.3548387096774,2.1237394385391117,91.64516129032258,0.028415300546448,0.0242556468172484,1128.920430107529,108.0,1556319,131155,8879,8105,0.084272568798556,0.0676985246464107,0.0057051285758253,6729825.0,0.1044856871923656,863.6839065708419,777061.0,0.0120644671407335,99.72548767967145,1920.8253336755647,3237619.0,0.0502665145203715,415.5055184804928,10744505.0,0.1668166688534707,1378.914912731006,190.0,0.0243839835728952,8235,234,424.1807031888798
CR,2,Priority 4,124.96551724137932,7064,243.5862068965517,1.9492273730684329,95.75862068965516,0.0270813782008312,0.0215175537938844,1178.361992337166,112.51724137931036,1419280,75385,8008,7344,0.0531149596978749,0.1062280294488293,0.0056422975029592,6144307.0,0.1027260465328414,869.8056342015855,932050.0,0.0155828495664254,131.94365798414495,1918.8162514156284,3019669.0,0.0504855402257372,427.4729614949037,10096026.0,0.1687944363250041,1429.2222536806341,162.0,0.0229331823329558,7459,202,391.6335540838852
CR,3,Priority 4,120.93548387096774,7324,236.25806451612905,1.953587623366231,93.03225806451611,0.0256543145892718,0.0219825232113599,1140.3934677419354,109.09677419354838,1505005,79020,8297,7619,0.052504808954123,0.1049987344975955,0.0055129384952209,7266845.0,0.113808251761313,992.1962042599672,1118505.0,0.0175172442285871,152.71777717094483,1949.2497269251771,2953159.0,0.0462503139895219,403.2166848716548,11338509.0,0.1775758099794221,1548.1306663025669,163.0,0.0222555980338612,7718,198,401.4417177914111
CR,4,Priority 4,132.53333333333333,7780,259.3333333333333,1.956740442655936,103.83333333333331,0.0204357995814354,0.0208226221079691,1256.2997685185178,119.53333333333332,1359671,77283,8652,7995,0.056839485434344,0.1119521757695741,0.0063633040639978,7924493.0,0.1206466679292875,1018.5723650385604,775582.0,0.0118078701067604,99.6892030848329,1863.2966580976863,3046357.0,0.0463793483536499,391.56259640102826,11746432.0,0.1788338863896979,1509.8241645244216,169.0,0.0217223650385604,8123,166,341.9695674044266
