country_code,month_,priority,eff_online_rs,complete_orders,daily_orders,orders_per_eff_online,active_rs,b_cancel_rate,bad_rating_rate,daily_online_hours,healthy_stores,exposure_uv,shop_enter_uv,click_pay_user_cnt_app,pay_success_user_cnt_app,b_p1,b_p2,b_p1p2,r_burn,r_burn_gmv,r_burn_per_order,b2c_total_burn,b2c_gmv,b2c_per_order,tri_per_order,total_p2c_burn,p2c_gmv,p2c_burn_per_order,ted,ted_gmv,ted_per_order,imperfect_orders,imperfect_order_rate,pay_order_cnt,b_cancel_order_cnt,exposure_per_eff_online
MX,1,Priority 5,10747.41935483871,279664,9021.41935483871,0.8394033076207341,4411.354838709677,0.0690495610655645,0.023782109960524,75771.05795698923,7930.548387096775,126746335,5224902,324358,304258,0.0412232984882758,0.0620792504816358,0.0025591114725329,5468221.31,0.076640052,19.5528252116826,2489042.87,0.03488527,8.900118964186,61.1388498698438,3795907.22,0.05320167,13.573099219063,11753171.4,0.164726996,42.0260433949311,7522.0,0.0268965615881915,310183,21418,380.4254134525918
MX,2,Priority 5,10880.827586206897,221822,7649.0344827586205,0.702982785285095,4122.137931034483,0.0722732715902538,0.0238118852052546,76498.25875478925,8003.068965517241,104744327,3691698,260256,243153,0.0352448491076753,0.0704976409229574,0.0024846787167767,4076097.38,0.070696,18.3755325441119,2255139.58,0.03911323,10.166437864594,62.0311401934885,2277826.48,0.03950672,10.268713112315,8609063.44,0.149315949,38.8106835210214,5925.0,0.0267106058010476,248017,17925,331.9484033922369
MX,3,Priority 5,10209.0,203731,6571.967741935484,0.6437425547982647,3766.516129032258,0.0803453897185099,0.0247924959873558,71882.84659498207,7536.419354838709,115834840,3759259,239913,224846,0.0324536124019336,0.0638192260762027,0.0020711644268684,3723855.27,0.06855753,18.2782947612293,1569927.79,0.02890294,7.705885653141,63.8639809847299,2129769.98,0.03920984,10.453833633566,7423553.04,0.136670312,36.4380140479358,5766.0,0.0283020257103729,229422,18433,366.0111413395517
MX,4,Priority 5,9622.9,139949,4664.966666666666,0.4847776311368368,3130.1666666666665,0.0865788877420004,0.0232370363489556,67681.92512962963,7138.566666666667,93851203,2829142,167324,156124,0.0301449732082816,0.0591430193323629,0.0017828647332309,2295079.58,0.062780104,16.3993996384397,240464.01,0.0065777,1.718225996613,63.1087116735382,1567137.01,0.04286781,11.197915026188,4102680.6,0.112225615,29.3155406612409,3599.0,0.0257165110147267,158884,13756,325.0967414535466
MX,5,Priority 5,9282.41935483871,170317,5494.096774193548,0.5918819829368733,3286.064516129032,0.0840459219986178,0.0237439597926219,65536.32684587814,6903.612903225807,109320223,3296132,203755,190419,0.0301511642543941,0.0618163957025992,0.0018638363004436,3285537.11,0.072910652,19.2907173682016,311963.15,0.0069229,1.831661842329,62.8674527498723,1903902.22,0.04225025,11.178580059536,5501402.48,0.122083795,32.300959270067,4431.0,0.0260161933336073,193894,16296,379.9072926621605
MX,6,Priority 5,8897.166666666666,177306,5910.2,0.6642788902834236,3288.333333333333,0.0763089482009291,0.0231351448907538,62847.54612962963,6636.433333333333,112927977,3417538,209422,196671,0.0302629878865181,0.0612786163606666,0.0018544740246254,3736980.75,0.080575506,21.0764483435417,190119.02,0.00409928,1.072265010772,61.6197691561481,2056269.13,0.04433657,11.597290165025,5983368.9,0.129011362,33.7460035193394,4408.0,0.024860974811907,200409,15293,423.085914991664
MX,1,Priority 4,8963.41935483871,886179,28586.41935483871,3.189231500075576,7644.774193548387,0.0285937282826014,0.0182006118402715,64439.38406810037,7479.548387096775,116850965,9090567,967936,919867,0.0777962509766179,0.1064769667282579,0.0082835088268205,21455750.62,0.098429374,24.2115313271924,5998619.9,0.02751898,6.769083785556,57.2236830030953,11352545.79,0.0520804,12.810668939345,38806916.31,0.178028751,43.7912840520933,18922.0,0.0213523452936709,935310,26744,420.52991369940906
MX,2,Priority 4,9406.448275862069,801226,27628.48275862069,2.9371854230590166,7942.0,0.028270393586728,0.0178389118675629,67847.99509578543,7897.9655172413795,107814491,6729279,879577,834575,0.0624153482299517,0.1307089511372615,0.0081582447020039,18789026.67,0.09379013,23.4503456827412,6086696.89,0.03038327,7.596729125116,57.8165855201903,7772624.13,0.038799,9.700913512542,32648347.69,0.162972401,40.747988320399,16880.0,0.0210677137287107,847742,23966,395.233244252842
MX,3,Priority 4,9393.129032258064,903477,29144.41935483871,3.102738103005972,8114.806451612903,0.0297461664643651,0.0186745207680992,68070.0554749104,7909.967741935484,119727461,7537783,988379,940739,0.0629578455689459,0.131123302435212,0.0082552406252062,22527319.39,0.097863349,24.934026422366,6886814.79,0.02991775,7.622567912631,58.6842479775357,9001163.44,0.03910292,9.962803081871,38415297.62,0.166884023,42.5193974168684,19687.0,0.021790261401231,956493,28452,411.17035101154926
MX,4,Priority 4,9769.466666666667,838108,27936.93333333333,2.8596170381187647,8481.866666666667,0.0295160492600379,0.0179952941625661,70935.72880555554,8292.066666666668,109208107,6919832,915096,871682,0.0633637207904354,0.1322425168703517,0.0083793779155974,21307508.52,0.101892839,25.4233446286159,4234857.29,0.02025115,5.052877779475,57.4068381879185,8903095.74,0.04257474,10.622850205463,34445461.55,0.164718736,41.0990726135534,17426.0,0.0207920697571196,885586,26139,372.61708929863113
