country_code,month_,priority,eff_online_rs,complete_orders,daily_orders,orders_per_eff_online,active_rs,b_cancel_rate,bad_rating_rate,daily_online_hours,healthy_stores,exposure_uv,shop_enter_uv,click_pay_user_cnt_app,pay_success_user_cnt_app,b_p1,b_p2,b_p1p2,gmv,realpay_price,r_burn,r_burn_gmv,r_burn_per_order,b2c_total_burn,b2c_gmv,b2c_per_order,tri_per_order,tri_gmv,aop,asp,total_p2c_burn,p2c_gmv,p2c_burn_per_order,ted,ted_gmv,ted_per_order,imperfect_orders,imperfect_order_rate,pay_order_cnt,b_cancel_order_cnt,exposure_per_eff_online
CR,1,Priority 5,444.44,4901,196.04,0.4410944109441094,122.84,0.085509838998211,0.0299938788002448,3719.333022222223,335.52,2246945,107966,6166,5494,0.0480501302880132,0.0571105718466924,0.0027441704180565,41745777.0,35141735.0,3805732.0,0.0911644787447602,776.5215262191389,420259.0,0.0100671021167003,85.74964293001428,1993.9993878800244,0.2340977148419108,8517.80799836768,7170.319322587227,2378051.0,0.0569650673887325,485.21750663129967,6604042.0,0.158196648250193,1347.4886757804527,179.0,0.0365231585390736,5590,478,202.22707227072272
CR,2,Priority 5,569.0,6592,227.31034482758625,0.3994909399430337,155.75862068965515,0.0716417910447761,0.0323118932038834,4853.370555555548,450.7931034482759,2848072,128216,8106,7259,0.0450185248125749,0.0632214388219879,0.0028461359122943,59901269.0,50850840.0,4310959.0,0.0719677407835884,653.9682949029126,1720185.0,0.0287170043092075,260.9503944174757,2136.6604975728155,0.2351346847092671,9086.964350728156,7714.023058252427,3019285.0,0.0504043578776269,458.0226031553398,9050429.0,0.1510891029704228,1372.941292475728,210.0,0.0318567961165048,7370,528,172.59996363856737
CR,3,Priority 5,513.3870967741935,6260,201.93548387096772,0.393339616713792,140.25806451612902,0.0828986324545326,0.0314696485623003,4360.478181003558,401.64516129032256,4002846,144262,7757,6958,0.0360398576412882,0.0537702236209119,0.0019378712046379,57761281.0,49631868.0,4246955.0,0.0735259836082928,678.4273162939297,1106034.0,0.0191483634166631,176.68274760383386,2169.365814696486,0.2351095710637026,9227.041693290736,7928.41341853035,2776424.0,0.0480672165148137,443.51821086261987,8129413.0,0.1407415635397698,1298.6282747603832,192.0,0.0306709265175718,7093,588,251.5140433553252
CR,4,Priority 5,525.2666666666667,5685,189.5,0.3607691331387231,134.66666666666666,0.078778386844166,0.0313104661389621,4467.568481481463,410.26666666666665,3200276,123448,6988,6272,0.0385741729775806,0.0566068304063249,0.0021835616678061,52069284.0,44300921.0,4823428.0,0.0926348055794275,848.4481970096746,281855.0,0.0054130761621381,49.57871591908531,2096.8304309586633,0.2289349897724731,9159.064907651715,7792.598240985048,2663080.0,0.0511449322022557,468.4397537379068,7768363.0,0.1491928139438214,1366.4666666666667,190.0,0.0334212840809146,6385,503,203.08897068155855
CR,5,Priority 5,420.0,4729,152.5483870967742,0.36321044546851,104.74193548387096,0.0779464118418587,0.024318037640093,3607.971738351262,324.80645161290323,2671093,102727,5797,5233,0.0384587882189051,0.0564311232684688,0.0021702726187369,40218511.0,35020409.0,2948975.0,0.073323823450351,623.593783040812,38237.0,0.0009507313684487,8.0856417847325,1977.3383379149925,0.2325007258473591,8504.654472404314,7405.457602030027,2210890.0,0.0549719506025471,467.51744554874176,5198102.0,0.1292465054213469,1099.1968703742864,139.0,0.029393106364982,5337,416,205.15307219662057
CR,6,Priority 5,413.1333333333333,4370,145.66666666666666,0.352589962885267,107.0,0.0850894632206759,0.0283752860411899,3537.0346018518435,325.8666666666667,3086027,113148,5475,4919,0.0366646176459246,0.048387952062785,0.0017741257610513,39770141.0,34311493.0,2823086.0,0.0709850638950462,646.0151029748284,96949.0,0.0024377333738897,22.18512585812357,2112.9688787185355,0.2321760438314764,9100.71876430206,7851.600228832952,2538613.0,0.063832134766633,580.9183066361556,5458648.0,0.137254932035569,1249.1185354691077,112.0,0.0256292906178489,5030,428,248.99362594803935
CR,7,Priority 5,387.03225806451616,4037,130.2258064516129,0.3364727454575762,97.0,0.0809160305343511,0.0287342085707208,3313.806191756264,302.5483870967742,3005503,107048,4956,4482,0.0356173326062226,0.0462969882669456,0.0016489752297701,38226990.0,32649588.0,3534187.0,0.0924526623728418,875.4488481545702,400.0,1.04638110403e-05,0.0990834778300718,2162.9390636611342,0.2284193707116359,9469.157790438445,8087.586821897448,2042815.0,0.0534390753758012,506.02303690859543,5577402.0,0.1459022015596833,1381.5709685409956,114.0,0.0282387911815704,4585,371,250.50033338889816
CR,8,Priority 5,313.51612903225805,2933,94.61290322580643,0.3017800185204239,71.83870967741936,0.0914524805738194,0.0235254006137061,2666.102356630829,246.4193548387097,2160906,77755,3679,3285,0.0359825924866699,0.0473152851906629,0.0017025266254061,26951400.0,23384850.0,2248250.0,0.0834186721283495,766.5359699965906,5309.0,0.0001969842011917,1.8100920559154448,2112.841118308899,0.2299310239913325,9189.021479713603,7973.013978861233,1312991.0,0.048716986872667,447.6614387998636,3566550.0,0.1323326432022084,1216.0075008523695,81.0,0.027616774633481,3346,306,222.3383064101245
CR,9,Priority 5,340.93333333333334,3233,107.76666666666668,0.3160930778255768,81.1,0.0794899620184481,0.0266006804825239,2909.448648148168,264.6,2112965,79254,3896,3590,0.0375084300970437,0.0491584020995785,0.0018438544888344,29677186.0,25629965.0,2390976.0,0.0805661291471502,739.5533560160842,818.0,2.75632602093e-05,0.2530157748221466,2111.4936591401174,0.2300237967305929,9179.457469842253,7927.6105784101455,1655427.0,0.0557811310007626,512.0405196412,4047221.0,0.1363748234081223,1251.8468914321063,106.0,0.0327868852459016,3686,293,206.58633163863905
CR,1,Priority 4,145.6,9816,392.64,2.696703296703297,119.56,0.0356531660011409,0.0310717196414017,1327.8612888888902,128.72,1512232,120049,11251,10309,0.079385305958345,0.0937200643070746,0.0074399959794528,76630694.0,60328931.0,11300796.0,0.1474708815765129,1151.262836185819,995574.0,0.0129918437121292,101.42359413202932,1699.4555827220863,0.2176915688640376,7806.712917685411,6145.979115729421,4005393.0,0.0522687814885246,408.0473716381418,16301763.0,0.2127315067771668,1660.7338019559902,265.0,0.0269967400162999,10518,375,415.44835164835166
