country_code,month_,priority,eff_online_rs,complete_orders,daily_orders,orders_per_eff_online,active_rs,b_cancel_rate,bad_rating_rate,daily_online_hours,healthy_stores,exposure_uv,shop_enter_uv,click_pay_user_cnt_app,pay_success_user_cnt_app,b_p1,b_p2,b_p1p2,gmv,realpay_price,r_burn,r_burn_gmv,r_burn_per_order,b2c_total_burn,b2c_gmv,b2c_per_order,tri_per_order,tri_gmv,aop,asp,total_p2c_burn,p2c_gmv,p2c_burn_per_order,ted,ted_gmv,ted_per_order,imperfect_orders,imperfect_order_rate,pay_order_cnt,b_cancel_order_cnt,exposure_per_eff_online
PE,1,Priority 5,581.88,5357,214.28,0.3682546229463119,134.72,0.0677909500751377,0.035654284114243,4107.1173111111175,412.64,3168305,171899,6628,5860,0.0542558244865945,0.0385575250583191,0.0020919703122016,221624.3,155320.99,33463.12,0.1509903020562275,6.246615643083816,9647.15,0.0435292971032508,1.8008493559828262,9.225279074108643,0.222989175825936,41.370972559268246,28.994024640657084,23193.04,0.1046502572145743,4.329482919544521,66303.31,0.2991698563740528,12.376947918611162,160.0,0.0298674631323501,5989,406,217.7978277308036
PE,2,Priority 5,773.7586206896551,7962,274.55172413793105,0.3548286465528767,190.6206896551724,0.0636763214245463,0.0306455664405928,5727.454224137935,555.2758620689655,6094408,234038,9754,8726,0.038402089259531,0.0416769926251292,0.001600483590859,326731.97,237639.41,40596.27,0.1242494574375442,5.098752825923135,15256.51,0.0466942674755702,1.9161655362974128,9.250871640291384,0.2254307712832631,41.03641924139664,29.846698065812607,33239.78,0.101734091096136,4.174802813363477,89092.56,0.2726778160092506,11.189721175584024,247.0,0.0310223561919115,8873,565,271.5989126075137
PE,3,Priority 5,760.258064516129,8765,282.741935483871,0.3719025797691785,196.2258064516129,0.0597245065789473,0.030690245293782,5520.461227598548,550.258064516129,6623618,244332,10664,9560,0.0368879968621378,0.0436455314899399,0.0016099962286472,360655.61,266117.88,42790.94,0.11864764837569,4.882023958927553,21598.21,0.0598859671141674,2.4641426126640043,9.351801483171704,0.2272764868401742,41.14724586423274,30.36142384483742,30148.58,0.0835938195998115,3.439655447803765,94537.73,0.262127435089669,10.785822019395322,253.0,0.0288648031945236,9728,581,281.04285471826205
PE,4,Priority 5,738.4666666666667,6354,211.8,0.2868105082603593,150.03333333333333,0.0554067390384886,0.0286433742524394,5342.989490740718,528.1,4764494,170769,7780,6975,0.0358420012702293,0.0455586201242614,0.0016329121203636,242406.29,186291.65,33114.83,0.136608790143193,5.211650928548946,2828.77,0.0116695404232291,0.4451951526597418,8.445275417060119,0.2213691732174111,38.15018728360088,29.31879918161788,20171.04,0.0832117021385872,3.174542020774316,56114.64,0.2314900327050094,8.831388101983002,201.0,0.0316336166194523,7093,393,215.06247178839035
PE,5,Priority 5,707.1612903225806,6560,211.6129032258065,0.2992427698202718,152.4193548387097,0.0660201912858661,0.0320121951219512,5159.644005376327,519.3870967741935,4110515,165602,8292,7371,0.0402874092419076,0.0500718590355189,0.002017265476467,253129.43,192681.52,30501.44,0.1204974071959945,4.64960975609756,4820.6,0.0190440123852844,0.7348475609756097,8.71822256097561,0.2259379322270033,38.58680335365854,29.372182926829268,25125.87,0.0992609591069675,3.8301631097560978,60447.91,0.2388023786882465,9.214620426829267,185.0,0.0282012195121951,7528,497,187.5063862786242
PE,6,Priority 5,707.9666666666667,7076,235.86666666666667,0.333160694947973,162.96666666666667,0.0552292890166187,0.0296777840587902,5208.569962962969,518.7,4326442,174422,8901,7835,0.0403153445718213,0.0510314065886184,0.0020573487406048,265299.05,205482.92,28874.01,0.108835708231899,4.080555398530243,1391.58,0.0052453259821322,0.1966619559072922,8.55876483889203,0.2282775607375902,37.49279960429621,29.03941775014132,29550.54,0.1113857739030727,4.176164499717354,59816.13,0.225466808117104,8.45338185415489,203.0,0.0286885245901639,8003,442,203.7027167004096
PE,7,Priority 5,637.5806451612904,6967,224.74193548387095,0.3524917783961548,155.03225806451613,0.053867755935665,0.0294244294531362,4654.288028673837,460.8709677419355,5190225,193479,8804,7656,0.0372775746716182,0.0455036463905643,0.0016962655761551,268452.41,205383.16,30946.19,0.1152762606973802,4.4418243146260945,309.9,0.0011543945535821,0.0444811253050093,8.692130041624802,0.2255821432186062,38.53199511985072,29.47942586479116,31813.16,0.1185057716561382,4.566263815128464,63069.25,0.2349364269071005,9.052569255059566,196.0,0.0281326252332424,7834,422,262.59676195294713
PE,8,Priority 5,570.7096774193549,4724,152.38709677419354,0.2670133393624237,115.0,0.0573599240265906,0.0239204064352243,4090.253378136216,405.2903225806452,3486161,132028,5891,5160,0.0378720317277371,0.0446193231738722,0.001689824422911,184271.33,144460.33,19418.74,0.1053812332064895,4.110656223539372,81.41,0.0004417941738413,0.0172332768839966,8.818033446232006,0.2260600713089768,39.00747883149873,30.58008679085521,20310.85,0.1102225180661582,4.299502540220152,39811.0,0.2160455454464891,8.427392040643522,112.0,0.0237087214225232,5265,302,197.0473095184264
PE,9,Priority 5,524.6333333333333,4044,134.8,0.25694135586759,104.23333333333332,0.0565495913408438,0.027942631058358,3796.4272685185288,375.1333333333333,2911331,107683,4835,4430,0.0369875496808847,0.0449003092410129,0.001660752418739,164615.29,131077.08,16702.75,0.101465362057194,4.130254698318497,30.61,0.0001859487050079,0.0075692383778437,9.288907022749752,0.2281947199436941,40.70605588526212,32.41272997032641,16804.85,0.1020855960585435,4.155501978239367,33538.21,0.2037369068207455,8.293325914935707,104.0,0.0257171117705242,4527,256,184.97560200775143
PE,1,Priority 4,149.4,6827,273.08,1.8278447121820616,100.36,0.0314042786615469,0.0335432840193349,1150.5022222222185,118.72,1259575,113328,7929,7157,0.0899732052478018,0.0699650571791613,0.0062949804497548,291873.07,174659.02,69298.73,0.2374276256456273,10.150685513402664,17928.55,0.0614258451456312,2.626124212684928,8.576222352424198,0.2006004527927156,42.75275670133294,25.583568185147207,29986.77,0.1027390776408388,4.39237879009814,117214.05,0.4015925484320975,17.16918851618573,212.0,0.0310531712318734,7292,229,337.23560910307896
