country_code,month_,priority,eff_online_rs,complete_orders,daily_orders,orders_per_eff_online,active_rs,b_cancel_rate,bad_rating_rate,daily_online_hours,healthy_stores,exposure_uv,shop_enter_uv,click_pay_user_cnt_app,pay_success_user_cnt_app,b_p1,b_p2,b_p1p2,gmv,realpay_price,r_burn,r_burn_gmv,r_burn_per_order,b2c_total_burn,b2c_gmv,b2c_per_order,tri_per_order,tri_gmv,aop,asp,total_p2c_burn,p2c_gmv,p2c_burn_per_order,ted,ted_gmv,ted_per_order,imperfect_orders,imperfect_order_rate,pay_order_cnt,b_cancel_order_cnt,exposure_per_eff_online
CO,2,Priority 4,744.3448275862069,43403,1496.655172413793,2.010701380524414,541.3793103448276,0.0346995006027208,0.0285464138423611,6406.55637931033,669.4827586206897,9495396,563535,50367,45682,0.059348235713392,0.0893768798743645,0.0053043601341113,1951053173.0,1335945939.0,335075553.0,0.1717408616213044,7720.101214201783,68506598.0,0.0351126247854445,1578.3839365942447,7401.347902218739,0.1646498964997711,44952.034951501046,30780.036840771372,211525083.0,0.1084158473624542,4873.512959933645,615107234.0,0.3152693337692032,14171.998110729672,1232.0,0.0283851346681105,46456,1612,439.8867784675252
CO,3,Priority 4,759.4193548387096,63568,2050.5806451612902,2.7001953954634272,592.2258064516129,0.0287700016162922,0.0307701988421847,6435.714632616447,677.1612903225806,12723753,776083,72878,67006,0.0609948181169502,0.0939049045011938,0.0057277125703398,2870684975.0,1911637417.0,538458674.0,0.18757149554524,8470.593285930026,116658030.0,0.0406376983249442,1835.169110244148,7354.217876919203,0.1628506527436017,45159.27785992952,30072.32281965769,303930854.0,0.1058739836125696,4781.1926440976595,959047558.0,0.3340831774827539,15086.955040271834,1889.0,0.0297162094135414,68057,1958,540.4703508622887
CO,4,Priority 4,770.5,47087,1569.5666666666666,2.037075492104694,533.9666666666667,0.0330953545232273,0.0301781808142374,6354.02112962966,682.9,9962186,628623,54673,50237,0.063100909780243,0.0869726370177356,0.0054880525218059,2076043858.0,1410882097.0,405971381.0,0.1955504838857792,8621.729585660585,42401239.0,0.0204240574381931,900.4871620617155,7001.146197464268,0.1587938374854891,44089.53337439208,29963.304032960263,216789141.0,0.1044241624109272,4604.012593709517,665161761.0,0.3203987037348996,14126.229341431816,1395.0,0.0296260114256588,51125,1692,430.9836037205278
CO,5,Priority 4,781.1290322580645,70391,2270.6774193548385,2.9069172000825936,588.7741935483871,0.0256219631999575,0.0312255828159849,6575.950591397834,705.7096774193549,12731451,832992,79907,74112,0.0654278919189965,0.095927691982636,0.0062763466630787,3205433220.0,2076446431.0,697295841.0,0.2175356006948726,9906.036865508375,139890912.0,0.0436418113867304,1987.340881646801,7071.24231790996,0.1552837896900563,45537.54343595062,29498.74885993948,291800036.0,0.0910329481142645,4145.416828855961,1128986789.0,0.3522103601958676,16038.794576011136,2144.0,0.0304584392891136,75326,1930,525.7671278133388
CO,6,Priority 4,661.1,49043,1634.7666666666669,2.472797862148944,483.4333333333333,0.0299591637027418,0.0318088208306995,5420.96056481482,590.5,9668158,611204,56761,52294,0.0632182469504532,0.0928675205005202,0.0058709218446781,2133345042.0,1466515793.0,436744931.0,0.204723062796515,8905.346960830291,22994932.0,0.0107788152161463,468.872866668026,6876.437860652896,0.1580809176952632,43499.48090451237,29902.65263136431,207089386.0,0.0970726169105091,4222.608445649736,666829249.0,0.3125744949231705,13596.828273148052,1480.0,0.030177599249638,53139,1592,487.47834417385167
CO,7,Priority 4,640.4516129032259,45427,1465.3870967741937,2.28805278533293,452.2258064516129,0.0320806599450045,0.0329099434257159,5259.65938172043,564.0967741935484,8853828,529958,52507,48202,0.0598563694709226,0.0990776627581808,0.0059304291883691,1948603423.0,1326300133.0,424096036.0,0.2176410197140457,9335.770268782882,23531410.0,0.0120760385218721,518.0049309881788,6740.393444427323,0.1571360541533853,42895.26983952275,29196.29588130407,174675844.0,0.08964155658265,3845.198758447619,622303290.0,0.3193586148185679,13698.97395821868,1333.0,0.0293437823320932,49095,1575,445.9468117255968
CO,8,Priority 4,702.258064516129,49409,1593.8387096774193,2.2695911805236566,472.1612903225807,0.0305527335666177,0.0273229573559472,5716.71273297489,618.0967741935484,9218800,579630,56853,52229,0.0628747776283247,0.0980849852492107,0.0061670716362216,2145989054.0,1385573277.0,504051828.0,0.2348808942247288,10201.61970491206,37653951.0,0.0175461990031194,762.0868870043919,6692.901414722014,0.154096576300617,43433.16104353458,28042.933008156408,218709998.0,0.1019157099577638,4426.521443461717,760415777.0,0.3543428031856121,15390.228035378168,1331.0,0.0269384120301969,53154,1624,423.4634818557648
CO,9,Priority 4,667.3,43893,1463.1,2.192567061291773,435.5,0.0288331358943983,0.0307338299956712,5391.091268518521,585.3666666666667,8291577,496296,49694,46364,0.0598554412508018,0.1001297612714992,0.005993311043243,1986958811.0,1227415063.0,496156510.0,0.2497064897637679,11303.773038981159,72875327.0,0.0366768181587635,1660.2949673068597,6815.253593967147,0.150552655819497,45268.23892192377,27963.799763060168,190511911.0,0.0958811576492211,4340.371152575582,759543748.0,0.3822644655717526,17304.4391588636,1309.0,0.0298225229535461,47272,1363,414.1853738948
CO,1,Priority 3,776.6451612903226,41582,1341.354838709677,1.7271141385612228,446.8387096774193,0.0425612387923554,0.0267904381703621,5923.435528673848,674.3225806451613,8717717,672399,47773,44153,0.0771301706628008,0.0710485887099772,0.0054799897725516,1838313464.0,1300482740.0,287031401.0,0.1561384424479197,6902.780073108557,52550295.0,0.0285861448708836,1263.7750709441584,7384.235053628974,0.1670287837265168,44209.35654850657,31275.13683805493,198249028.0,0.1078428852762838,4767.664566398922,537830724.0,0.2925674725950872,12934.219710451636,1161.0,0.0279207349333846,44947,1913,362.09158498089386
CO,2,Priority 3,577.9655172413793,48558,1674.4137931034484,2.8970825129765525,451.2068965517241,0.03306437636003,0.0240331150376868,4266.278342911884,508.13793103448273,6402256,438966,55235,50899,0.0685642685953201,0.1258297909177476,0.0086274275817774,2076652615.0,1430341944.0,343873027.0,0.1655900580174792,7081.696672021088,66569842.0,0.0320563205993892,1370.9345936817826,7065.475616788171,0.165210763958227,42766.436323571805,29456.360311380206,235867802.0,0.1135807695019804,4857.444746488735,646310671.0,0.3112271481188489,13310.076012191605,1247.0,0.0256806293504674,51929,1717,381.9733906091522
CO,3,Priority 3,225.25806451612905,9824,316.9032258064516,1.4068451954747243,107.48387096774194,0.0321140142517814,0.0274837133550488,1768.644999999999,195.29032258064515,2132561,121974,11428,10370,0.0571960192463427,0.0936920983160345,0.0053588150585141,493010292.0,331386591.0,89065085.0,0.1806556302074115,9066.071355863192,27462185.0,0.0557030663367976,2795.417854234528,8121.00213762215,0.1618236501237179,50184.27239413681,33732.34843241042,45096431.0,0.0914715812869886,4590.434751628664,161623701.0,0.3278302778311978,16451.923961726385,272.0,0.0276872964169381,10525,338,305.39324072748104
CO,4,Priority 3,192.8,5017,167.23333333333332,0.8673928077455049,84.5,0.040634110787172,0.026709188758222,1497.380833333336,169.83333333333334,1400252,83617,5796,5381,0.0597156797490737,0.0693160481720224,0.0041392549341118,258658148.0,172655747.0,44909122.0,0.1736234576302618,8951.389675104643,19043540.0,0.0736243576599025,3795.802272274267,8539.313135339844,0.1656307150239086,51556.33805062786,34414.141319513656,22049739.0,0.0852466437670465,4395.0047837353,86002401.0,0.3324944590572109,17142.19673111421,158.0,0.0314929240582021,5488,223,242.0905947441217
CO,5,Priority 3,180.70967741935485,6160,198.70967741935485,1.0996072831131738,89.3225806451613,0.0418722895169732,0.0264610389610389,1409.7954480286794,159.7741935483871,1524266,94442,7061,6581,0.0619590019064913,0.0747654645179051,0.0046323935586046,321303085.0,207446411.0,59431207.0,0.1849693008705471,9647.923214285714,29097834.0,0.0905619502532943,4723.674350649351,8473.919967532467,0.1624613937335833,52159.591720779215,33676.36542207792,25327633.0,0.078827855014215,4111.628733766233,113856674.0,0.3543591061380565,18483.226298701295,168.0,0.0272727272727272,6687,280,272.0931810067833
CO,6,Priority 3,238.0,20965,698.8333333333334,2.9362745098039214,147.93333333333334,0.0183212996389891,0.0253756260434056,1927.347370370368,215.13333333333333,3355014,223655,23022,21822,0.0666629110936645,0.1029353244953164,0.0068619683852287,1097937216.0,650680036.0,232817507.0,0.212049927452318,11105.05637968042,127713016.0,0.1163208734879062,6091.7250655855,8141.000238492727,0.1554515754751499,52370.00791795849,31036.49110422132,86726657.0,0.0789905431168115,4136.735368471262,447257180.0,0.4073613440570357,21333.51681373718,549.0,0.0261865013117099,22160,406,469.8899159663866
CO,7,Priority 3,172.83870967741936,19504,629.1612903225806,3.640164240388205,118.38709677419357,0.0246853823814133,0.0257383100902379,1368.0249014336932,154.5483870967742,2355311,158351,21715,20295,0.0672314611531131,0.1371320673693251,0.0092195892601868,1062375585.0,476426546.0,270004400.0,0.2541515484846162,13843.539786710418,246679712.0,0.2321963300766178,12647.647251845776,8246.769124282198,0.1514012438454146,54469.62597415914,24427.119872846597,69264927.0,0.0651981540031343,3551.3190627563577,585949039.0,0.5515460325643684,30042.506101312552,462.0,0.0236874487284659,20660,510,439.5877192982456
CO,8,Priority 3,166.8709677419355,20010,645.483870967742,3.8681616083510537,113.38709677419357,0.0192371950928445,0.0207896051974013,1334.725976702512,150.96774193548387,2573470,177959,21929,20627,0.069151379266127,0.1232250125028798,0.0085211795746598,1002626384.0,505354552.0,239759908.0,0.2391318559197221,11982.0043978011,175269142.0,0.1748100237505818,8759.07756121939,7775.648525737131,0.1551831564408542,50106.26606696652,25255.100049975008,82242782.0,0.0820273466890933,4110.084057971015,497271832.0,0.4959692263593973,24851.166016991505,407.0,0.0203398300849575,20949,403,497.4811521360912
CO,9,Priority 3,172.86666666666667,22109,736.9666666666667,4.263208638642499,121.13333333333334,0.0152352179542511,0.0214392328915826,1383.8402870370371,155.2,2733864,189588,24042,22819,0.069347999754194,0.126811823533135,0.0087941463072047,1094464323.0,559230683.0,270165737.0,0.246847458909814,12219.717626306028,173803181.0,0.1588020526092562,7861.195938305667,7472.117734859107,0.1509423811524279,49503.11289520105,25294.254964041793,91264722.0,0.0833875715106338,4127.94436654756,535233640.0,0.4890370830297042,24208.857931159255,445.0,0.0201275498665701,23170,353,527.1623602005399
CO,1,Priority 2,536.1935483870968,244226,7878.258064516129,14.69293707135122,528.6129032258065,0.0101940293802408,0.0295341200363597,4665.60217741936,500.258064516129,20758483,2373797,265009,249617,0.1143531056676925,0.1116392850778731,0.0127662989631756,11427773117.0,6477285782.0,3211902772.0,0.2810611253055033,13151.354777951568,452180104.0,0.0395685230508588,1851.4822500470875,6553.985271838379,0.1400669746075778,46791.79578341372,26521.688034852963,1286404459.0,0.1125682533096793,5267.270720562103,4950487335.0,0.4331979016660416,20270.10774856076,7098.0,0.0290632446995815,253776,2587,1248.8559138491155
CO,2,Priority 2,529.1034482758621,217434,7497.724137931034,14.170620437956204,519.4137931034483,0.0084473084730138,0.0266333692062878,4620.696561302676,500.3448275862069,19500456,1466856,235209,221846,0.0752216255866016,0.1603490731196518,0.012061717941365,9980986855.0,5776204996.0,2708663371.0,0.2713823202405169,12457.404872283085,383160343.0,0.0383890239077967,1762.1914833926617,6531.712133337012,0.1422921717694216,45903.52408087052,26565.325551661652,1112958145.0,0.1115078259463352,5118.602173533119,4204781859.0,0.4212791700946489,19338.198529208865,5762.0,0.0264999954009032,225634,1906,1270.8847758081336
CO,3,Priority 2,687.2903225806451,95527,3081.516129032258,4.483572702525111,574.9354838709677,0.0249613821738146,0.0267987061249699,5194.976191756285,619.9354838709677,11557759,839160,107923,99877,0.0726057707207772,0.1286083702750369,0.0093377098449621,4276646631.0,2820532634.0,851975670.0,0.1992158210651096,8918.689689825913,146849328.0,0.0343374939924981,1537.2546819223885,7039.574089001016,0.1572422161619553,44768.98291582485,29526.025458770815,457288999.0,0.1069270010959668,4787.013085305724,1456113997.0,0.3404803161535746,15242.957457054026,2665.0,0.0278978718058768,101637,2537,542.4649863888106
CO,4,Priority 2,878.0,116484,3882.8,4.422323462414578,737.3333333333334,0.0221968533689211,0.0280124308917962,6881.344074074023,792.6333333333333,14502401,1079614,130627,122351,0.0744438110627336,0.1209941701385865,0.0090072671414891,5171223009.0,3290603293.0,1140811233.0,0.2206076262838658,9793.71615844236,202041928.0,0.0390704341406986,1734.5036914941109,6725.75328800522,0.1515004563981278,44394.27740290512,28249.40157446516,537766555.0,0.1039921415232084,4616.655978503485,1880619716.0,0.3636702019477729,16144.875828439956,3152.0,0.0270595103190137,124387,2761,550.5847000759302
CO,5,Priority 2,848.2903225806451,117649,3795.129032258064,4.473856333422064,699.4193548387096,0.020854013897339,0.0267575585002847,6445.116756272423,755.3225806451613,14774031,1093799,130650,122713,0.0740352446803448,0.1194460773871616,0.0088432195654659,5068226933.0,3354193632.0,1060072522.0,0.2091604294783459,9010.467764281888,180088669.0,0.0355328739972977,1530.7284294809135,6709.656537667128,0.1557515857982202,43079.21812340096,28510.175454105007,473872110.0,0.0934985974906818,4027.846475533154,1714033301.0,0.3381919009663255,14569.042669295955,3020.0,0.0256695764519885,124916,2605,561.8143134197817
CO,6,Priority 2,959.5333333333332,155564,5185.466666666666,5.4041547974709925,822.6333333333333,0.0197496724488748,0.0267092643542207,7336.2374074073905,850.8666666666667,17626844,1323307,173159,162724,0.0750733937396847,0.130853233603389,0.0098235963284181,6946312136.0,4369389992.0,1506692629.0,0.2169054023920701,9685.35540999203,414210121.0,0.0596302200203921,2662.634806253375,6940.876713121288,0.1554422726563176,44652.43974184259,28087.41091769304,656019394.0,0.094441392951536,4217.038607904143,2576922144.0,0.3709770153639983,16565.028824149547,4014.0,0.0258028849862436,165623,3271,612.340860140346
CO,7,Priority 2,1000.2258064516128,149912,4835.870967741936,4.834779243396652,843.4193548387096,0.0192833810363237,0.0254415924008751,7695.623458781359,894.483870967742,15823624,1178187,164670,155549,0.0744574694140861,0.1397655889939373,0.0104065920676578,6589264088.0,4209854884.0,1469923689.0,0.2230785819735079,9805.243669619511,346657423.0,0.0526094292731889,2312.4060982443034,6842.942699717168,0.1556834287258574,43954.21372538556,28082.17410213992,562828092.0,0.0854159257366829,3754.389855381824,2379409204.0,0.3611039369833798,15872.039623245637,3760.0,0.0250813810768984,158271,3052,510.32424936304704
CO,8,Priority 2,1056.774193548387,169582,5470.387096774193,5.176495726495727,885.3870967741935,0.0169106951301017,0.0256454104798858,8247.279731182787,943.9354838709676,18217224,1392009,185353,174839,0.0764116969742481,0.1331550298884561,0.0101746017944336,7370448431.0,4565373171.0,1687954237.0,0.2290164910320095,9953.616757674752,411371977.0,0.0558136972059631,2425.799772381503,6712.721014022714,0.1544487646385379,43462.4454894977,26921.33110235756,705749046.0,0.0957538815456098,4161.697857083889,2805075260.0,0.3805840697835824,16541.114387140144,4355.0,0.0256807915934474,178053,3011,556.0813186813186
CO,9,Priority 2,1161.3666666666666,172574,5752.466666666666,4.9531873367584165,966.1666666666666,0.0165060990035818,0.0250153557314543,9077.939083333356,1035.2666666666669,19590588,1469691,188725,178631,0.0750202597288044,0.1284113463306232,0.0096334525538488,7643346719.0,4711290769.0,1831502623.0,0.2396205079179792,10612.853749695782,372249009.0,0.0487023581011515,2157.039930696397,6670.33462746416,0.1506050124794816,44290.256463893755,27300.119189449164,728304318.0,0.0952860500478887,4220.243594052407,2932055950.0,0.3836089160670195,16990.137274444587,4181.0,0.0242272880039866,181751,3000,562.2854682701415
CO,1,Priority 1,58.74193548387097,3997,128.93548387096774,2.1949478308621635,29.61290322580645,0.0198090692124105,0.0275206404803602,436.2712634408607,51.03225806451613,627661,57862,4330,4114,0.0921867058810408,0.0748332238775016,0.0068986283997253,237871187.0,165903542.0,48774401.0,0.2050454349479493,12202.752314235677,3377549.0,0.0141990673296635,845.0210157618213,9950.61245934451,0.1672022513596823,59512.43107330498,41507.01576182137,19815695.0,0.0833043095715497,4957.641981486115,71967645.0,0.3025488118491627,18005.41531148361,129.0,0.0322742056542406,4190,83,344.67929708951124
CO,2,Priority 1,34.10344827586207,2469,85.13793103448276,2.4964610717896867,16.82758620689655,0.0164750957854406,0.0425273390036452,269.1661781609195,29.310344827586206,391923,29738,2723,2560,0.0758771493380077,0.0915663460891788,0.0069477933165443,98339733.0,62685840.0,18207254.0,0.1851464656712053,7374.34345889024,3557305.0,0.0361736288220347,1440.787768327258,6529.831915755367,0.1639434489821118,39829.78250303767,25389.161603888213,13889334.0,0.1412382724285004,5625.489671931956,35653893.0,0.3625583669217405,14440.620899149451,91.0,0.0368570271364925,2610,43,396.28210313447926
CO,3,Priority 1,324.16129032258067,196450,6337.096774193548,19.549208876505126,322.1935483870968,0.0062163485070974,0.0288928480529396,2933.9222043010664,305.61290322580646,16397523,1279230,212314,201061,0.078013612177888,0.1659701539207179,0.0129479312210752,9228667120.0,5219602582.0,2678077696.0,0.2901911685812327,13632.362921863069,350988331.0,0.0380323969253752,1786.654777297022,6520.176925426317,0.1387945561742181,46977.18055484856,26569.62373122932,979998511.0,0.106190688022129,4988.539124459149,4009064538.0,0.434414253528737,20407.55682361924,5439.0,0.0276864342071774,204300,1270,1631.75669220818
CO,4,Priority 1,331.8666666666667,194820,6494.0,19.568099638409,330.2,0.0058558182683859,0.0288830715532286,2959.264314814829,315.4,15872436,1310251,212214,200493,0.0825488286738091,0.1619643869762358,0.0133699704317598,9118226360.0,5141230957.0,2637809936.0,0.289289806137254,13539.728652089108,419939201.0,0.0460549216942229,2155.5240786366903,6474.254891694897,0.1383289126856025,46803.33826095883,26389.64663278924,919246266.0,0.1008141528524194,4718.438897443793,3976995403.0,0.4361588806838965,20413.691628169592,5261.0,0.0270044143311774,203729,1193,1594.258336681398
CO,5,Priority 1,351.6774193548387,231236,7459.225806451613,21.21042010640249,349.7741935483871,0.0051239497977388,0.0289012091542839,3173.2550000000074,334.16129032258067,19601502,1556454,250502,237175,0.0794048333643003,0.1609440433189801,0.0127797349407203,10783367650.0,6158816206.0,3184327531.0,0.2952999131954849,13770.898696569739,462416581.0,0.0428823903634594,1999.760335760868,6421.502010932553,0.137701179000421,46633.60225051463,26634.33118545555,977807332.0,0.0906773620020272,4228.612032728468,4624551444.0,0.4288596655609715,19999.271065059074,6046.0,0.0261464477849469,241025,1235,1797.9730324711063
CO,6,Priority 1,428.9,251194,8373.133333333333,19.52234398072589,418.6,0.0059548074688448,0.0280659569894185,3882.948712962962,404.1333333333333,21233022,1660795,272151,258358,0.0782175518868675,0.1638679066350753,0.0128173464898213,11819536980.0,6789036091.0,3455672012.0,0.2923694911101331,13756.98468912474,478896371.0,0.0405173545977602,1906.4801348758328,6465.904285134199,0.1374162425946401,47053.42078234353,27027.063110583847,1095932506.0,0.0927221182906269,4362.8928477591035,5030500889.0,0.4256089639985203,20026.357671759677,6483.0,0.025808737469844,262477,1563,1650.1921193751457
CO,7,Priority 1,513.7096774193549,274987,8870.548387096775,17.2676295133438,497.1935483870968,0.0061291134637707,0.0269067264997981,4515.479005376333,484.4516129032258,21361271,1624300,295712,281271,0.0760394828566146,0.1820550390937634,0.0138433710241305,12728006141.0,7261402071.0,3760501216.0,0.2954509272184047,13675.196340190629,635976634.0,0.0499667133213712,2312.751635531861,6467.041285588046,0.139719627905544,46285.846752755584,26406.34674002771,1070126220.0,0.0840765009181495,3891.5520370053855,5466604070.0,0.4294941414579256,19879.500012727876,6452.0,0.0234629273383832,286012,1753,1341.3670957613815
CO,8,Priority 1,548.3225806451613,301654,9730.774193548386,17.746440757736206,530.7741935483871,0.0058545840147179,0.0248861278153115,4829.20120071683,514.5483870967741,23042267,1849230,324158,307748,0.0802538222476113,0.1752935005380617,0.0140679734333431,13876437922.0,7724427134.0,4097146630.0,0.2952592483049483,13582.271841248583,746790810.0,0.0538171837900865,2475.6535965046046,6458.889956705365,0.1404070700241482,46001.17327136388,25606.91101062807,1308073348.0,0.0942657874702954,4336.336822982623,6152010788.0,0.4433422195653303,20394.262260735806,6776.0,0.0224628216433397,313088,1833,1355.5869514060478
CO,9,Priority 1,557.9,292573,9752.433333333332,17.480611818127503,538.9333333333333,0.0063605958459001,0.0258226152105628,4910.122148148138,523.7333333333333,22616151,1803983,315000,299036,0.0797652527169632,0.1746136188644793,0.0139280994365486,13446021336.0,7530804221.0,4056893596.0,0.301717028005763,13866.26105621503,608089865.0,0.0452245203101022,2078.4209923677167,6317.6114884148565,0.1374653884455207,45957.833894446856,25739.91523824823,1250233654.0,0.0929816800641732,4273.236607615877,5915217115.0,0.4399232283800386,20217.918656198624,6626.0,0.0226473392965174,304374,1936,1351.266714464958
CO,1,New Rs,259.03225806451616,12116,390.8387096774193,1.5088418430884185,113.25806451612904,0.0422535211267605,0.0429184549356223,1833.3023118279607,201.4516129032258,2326943,178573,13700,12771,0.0767414586433788,0.0767193248699411,0.0058875528966545,504091485.0,313704085.0,76729850.0,0.1522141362891698,6332.9357873885765,45330114.0,0.0899243795002805,3741.343182568504,7123.877599867943,0.1712246756161731,41605.43785077583,25891.72045229449,68327436.0,0.1355457055577917,5639.438428524266,190387400.0,0.3776842213472421,15713.717398481345,492.0,0.0406074612083195,13135,555,289.781195516812
