Exposure uv,Priority 0,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
month,New Rs,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
1,1325433,447854,3570966,3462925,1259575,3168305
2,1437183,270783,2388102,2008142,1563052,6094408
3,1391872,2001742,2091331,930255,1299208,6623618
4,741210,1804646,2036419,523470,967426,4764494
5,477214,2177771,2135830,488223,906273,4110515
6,420239,2488990,2100872,557082,899571,4326442
7,459442,3134306,2812619,642864,643296,5190225
