Daily orders,Old_3_vs_New_2
month,Old priority,New priority
1,60.16129032258065,533.1290322580645
2,39.37931034482759,526.1379310344828
3,32.38709677419355,509.5483870967742
4,19.433333333333334,476.6666666666667
5,23.90322580645161,491.9032258064516
6,29.23333333333333,542.7
