Ted gmv,Old_3_vs_New_2
month,Old priority,New priority
1,0.224300477,0.2208146371839682
2,0.190115302,0.2144715354987185
3,0.159068378,0.2153967967057812
4,0.128504789,0.2190394019169403
5,0.148040242,0.2334309855385713
6,0.174744018,0.2365695339732102
