P2c burn per order,Old_2_vs_New_1
month,Old priority,New priority
1,12.151867804206,12.035311376664
2,9.74806044594,9.932079195314
3,10.536373969372,10.748034546979
4,11.57129087597,11.701989995802
5,10.873381951137,10.949102548836
6,10.873813557524,10.911838304614
