B cancel rate,Old_2_vs_New_1
month,Old priority,New priority
1,0.0076092222633873,0.0080190004341497
2,0.0086119947241834,0.0092271058636769
3,0.0079272876375316,0.0098499061913696
4,0.0087932768746552,0.0110991256954695
5,0.0093835674514569,0.0118060909791827
6,0.0078627998404649,0.0105659460772407
