B p1p2,Old_2_vs_New_1
month,Old priority,New priority
1,0.015127458744909,0.0140087502980844
2,0.0171891853140814,0.0151585063993023
3,0.0190854139997271,0.0164062665371525
4,0.0212277491266012,0.0181246947515428
5,0.0201500881209788,0.0172854837312735
6,0.0189882781711145,0.0170731903302142
