Ted gmv,Old_2_vs_New_1
month,Old priority,New priority
1,0.464742368,0.4607376486910175
2,0.428533401,0.4255291652338677
3,0.429817973,0.425402482065093
4,0.438931894,0.4315020950424627
5,0.430981527,0.4306855114450077
6,0.421343206,0.4218422037190976
