Bad rating rate,priority_4
month,Old priority,New priority
1,0.0278259529039966,0.0241653418124006
2,0.0283270228579441,0.0308948863636363
3,0.030366038553173,0.0257177033492822
4,0.0289478567452217,0.0263607517695875
5,0.0277571684196744,0.0280510780824785
6,0.0295253975354833,0.0290990486849468
