B2c gmv,priority_4
month,Old priority,New priority
1,0.07058188,0.0326252040252213
2,0.05793759,0.0290306510814844
3,0.0651507,0.038415065714119
4,0.05091536,0.0252754537720411
5,0.04374827,0.0141799148341623
6,0.0467031,0.0071946434535438
