B p1p2,priority_4
month,Old priority,New priority
1,0.0081211895043518,0.0081597524914343
2,0.0081870163706476,0.0070981521649476
3,0.0084701165757181,0.0076269011375459
4,0.0084923878380457,0.0076721190234334
5,0.0083570944786962,0.0078902393259753
6,0.0081330555258057,0.0076778804928788
