R burn gmv,priority_5
month,Old priority,New priority
1,0.117188992,0.1111116591694995
2,0.114337014,0.1185533407588934
3,0.119218725,0.1302854070375253
4,0.116909851,0.1076116599157269
5,0.13346974,0.108258843330439
6,0.154802192,0.1279364917124808
