R burn gmv,Old_2_vs_New_1
month,Old priority,New priority
1,0.283264366,0.2894530472318988
2,0.273773299,0.2897333525006179
3,0.277514369,0.2923382919954538
4,0.279229721,0.2937967543884835
5,0.28018357,0.2950232436859363
6,0.279404469,0.2923694911101331
