Shop enter uv,Priority 0,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
month,New Rs,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
1,16457,6919,274056,206582,120049,107966
2,11847,1659,175813,95382,92369,128216
3,17858,170909,105332,9665,98896,144262
4,16535,158195,110969,3653,90405,123448
5,19402,188653,115262,30495,91648,102727
6,21534,181866,127097,40857,86421,113148
7,20249,183652,128599,47204,51742,107048
