Bad rating rate,priority_5
month,Old priority,New priority
1,0.03496990499,0.03275342007
2,0.03267720063,0.03030642332
3,0.03547801814,0.03206513351
4,0.03180718941,0.02859823942
5,0.03130872602,0.02962291516
