B2c per order,priority_4
month,Old priority,New priority
1,6.769083785556,5.137379387198993
2,7.596729125116,6.622624985399411
3,7.622567912631,6.509765540872011
4,5.052877779475,2.184701469024142
5,3.334531561389,1.2084091807830997
6,3.515256124901,0.5813022175737427
