Bad rating rate,priority_4
month,Old priority,New priority
1,0.0182006118402715,0.0178349219533923
2,0.0178389118675629,0.0174387690526789
3,0.0186745207680992,0.0181224740245045
4,0.0179952941625661,0.0175723116538316
5,0.0194444138599253,0.0191381042629039
6,0.0185707053952387,0.0182707033730529
