Daily online hours,priority_5
month,Old priority,New priority
1,4660.50664874552,3719.333022222222
2,4815.831781609195,4853.370555555555
3,4495.120994623657,4360.478181003585
4,4630.67999074074,4467.568481481482
5,4898.180761648745,3607.971738351255
6,4792.745935185184,3537.034601851852
