B2c gmv,priority_5
month,Old priority,New priority
1,0.00845083,0.0100671
2,0.02360295,0.028717
3,0.05793326,0.01914836
4,0.00910861,0.00541308
5,0.0038741,0.00095073
6,0.01000901,0.00243773
