Orders per eff online,priority_5
month,Old priority,New priority
1,0.3987434677940226,0.4410944109441094
2,0.376196573379672,0.3994909399430337
3,0.7048328954603776,0.393339616713792
4,0.3644218395735032,0.3607691331387231
5,0.3434389657933875,0.36321044546851
6,0.3739798367738838,0.352589962885267
