B p1p2,priority_5
month,Old priority,New priority
1,0.0025096402240114,0.0027441704180565
2,0.0026383780640974,0.0028461359122943
3,0.0031464134647527,0.0019378712046379
4,0.0021867332755148,0.0021835616678061
5,0.0021869057801466,0.0021702726187369
6,0.0019639683718358,0.0017741257610513
