Active rs,Priority 3
month,Priority
1,158.09677419354838
2,120.6896551724138
3,12.0
4,5.1
5,37.516129032258064
6,44.6
7,57.354838709677416
8,59.096774193548384
9,62.3

Aop,Priority 3
month,Priority
1,8436.594667403468
2,8139.023358379614
3,9927.492730210017
4,9888.475578406167
5,9592.173425827108
6,9871.066344993968
7,9070.768052516412
8,9182.132315521629
9,9125.064784053156

Asp,Priority 3
month,Priority
1,6919.808247565104
2,6540.44127736034
3,8743.780290791598
4,6832.714652956298
5,7863.688900747065
6,7583.01125854443
7,6963.648327602376
8,7069.87475261521
9,6902.888704318937

B2c gmv,Priority 3
month,Priority
1,0.0159711446319264
2,0.0172616103031962
3,0.0230984986781376
4,0.0590960836496069
5,0.0292296842637793
6,0.0482105385961057
7,0.0571759614330539
8,0.0542512867949646
9,0.0516156774808922

B2c per order,Priority 3
month,Priority
1,134.7420736340402
2,140.49264946096048
3,229.31017770597737
4,584.370179948586
5,280.3762006403415
6,475.88942501005226
7,518.629884338856
8,498.1424936386768
9,470.99640088593577

B2c total burn,Priority 3
month,Priority
1,1950661.0
2,1720192.0
3,141943.0
4,227320.0
5,525425.0
6,1183537.0
7,1659097.0
8,1761930.0
9,1701239.0

Bad rating rate,Priority 3
month,Priority
1,0.022587552669752
2,0.0227049983665468
3,0.0193861066235864
4,0.0257069408740359
5,0.0224119530416221
6,0.0285484519501407
7,0.0225070334479524
8,0.0234662143059089
9,0.0218715393133997

B cancel order cnt,Priority 3
month,Priority
1,493
2,445
3,23
4,14
5,121
6,125
7,158
8,174
9,160

B cancel rate,Priority 3
month,Priority
1,0.0322390792571279
2,0.0340474368783473
3,0.0352220520673813
4,0.0334928229665071
5,0.0588235294117647
6,0.0461084470675027
7,0.0458902120243973
8,0.0457413249211356
9,0.0410677618069815

B p1,Priority 3
month,Priority
1,0.0853071448687782
2,0.0625108546269711
3,0.0572198212065597
4,0.0652135104255926
5,0.052579127319249
6,0.0553804738997303
7,0.0519097199312034
8,0.0561512050310087
9,0.054820713174188

B p1p2,Priority 3
month,Priority
1,0.0067363829096648
2,0.0091942376922456
3,0.0040613344384583
4,0.0076049700085689
5,0.0038656305443435
6,0.0039850843983945
7,0.004231603302586
8,0.0048382129523517
9,0.0048398692655885

B p2,Priority 3
month,Priority
1,0.0789662216456419
2,0.1470822587070935
3,0.0709777547853078
4,0.1166164796058034
5,0.0735202492211838
6,0.071958293560467
7,0.0815185153800525
8,0.0861640092973942
9,0.0882854123077586

Click pay user cnt app,Priority 3
month,Priority
1,16313
2,14029
3,686
4,426
5,2242
6,2940
7,3848
8,4226
9,4093

