B2c gmv,Old_2_vs_New_1
month,Old priority,New priority
1,0.03187316,0.03226178
2,0.02414825,0.0245601
3,0.03921086,0.03976375
4,0.04641077,0.04770545
5,0.04943135,0.05074887
