B p1p2,Old_2_vs_New_1
month,Old priority,New priority
1,0.0138540746,0.01395433084
2,0.01334423872,0.01347346924
3,0.01514794944,0.01553654456
4,0.01804573829,0.01835491442
5,0.01635258125,0.01679393806
