B2c per order,Old_3_vs_New_2
month,Old priority,New priority
1,13.388016553041,6.405999544920429
2,16.90567382582,5.621515047687418
3,15.808402603037,6.789900044731545
4,9.675829242007,9.585333566289064
5,6.749959955813,6.142985760630441
6,6.895980288631,7.500782291241671
