R burn gmv,Old_3_vs_New_2
month,Old priority,New priority
1,0.111690223,0.1122392224767147
2,0.105140063,0.1091399538623083
3,0.095228047,0.113111320163839
4,0.085771223,0.1166509499773232
5,0.110395934,0.1253767922286945
6,0.128118652,0.1364670196399651
