Pay success user cnt app,Priority 0,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
month,New Rs,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
1,12771,4114,249617,44153,50593,25906
2,14446,2560,221846,50899,45682,33849
3,21231,201061,99877,10370,67006,33667
4,21317,200493,122351,5381,50237,25787
5,26975,237175,122713,6581,74112,30748
6,26008,258358,162724,21822,52294,27755
7,23044,281271,155549,20295,48202,23824
