country_code,month_,priority,eff_online_rs,complete_orders,daily_orders,orders_per_eff_online,active_rs,b_cancel_rate,bad_rating_rate,daily_online_hours,healthy_stores,exposure_uv,shop_enter_uv,click_pay_user_cnt_app,pay_success_user_cnt_app,b_p1,b_p2,b_p1p2,gmv,realpay_price,r_burn,r_burn_gmv,r_burn_per_order,b2c_total_burn,b2c_gmv,b2c_per_order,tri_per_order,tri_gmv,aop,asp,total_p2c_burn,p2c_gmv,p2c_burn_per_order,ted,ted_gmv,ted_per_order,imperfect_orders,imperfect_order_rate,pay_order_cnt,b_cancel_order_cnt,exposure_per_eff_online
CR,5,Priority 5,420.0,4729,152.5483870967742,0.36321044546851,104.74193548387096,0.07794641184185873,0.024318037640093042,3607.971738351255,324.80645161290323,2671093,102727,5797,5233,0.038458788218905145,0.05643112326846885,0.002170272618736974,40218511,35020409,2948975,0.073323823,623.593783040812,38237,0.00095073,8.085641784733,1977.3383379149926,0.232500726,8504.6544724043138,7405.4576020300275,2210890,0.05497195,467.517445548742,5198102,0.129246505,1099.1968703742863,139,0.029393106364982026,5337,416,205.15307219662057
CO,2,Priority 4,744.3448275862069,43403,1496.655172413793,2.010701380524414,541.3793103448276,0.034699500602720854,0.02854641384236113,6406.556379310345,669.4827586206897,9495396,563535,50367,45682,0.059348235713392046,0.0893768798743645,0.005304360134111311,1951053173,1335945939,335075553,0.171740862,7720.1012142017833,68506598,0.03511262,1578.383936594245,7401.3479022187406,0.164649896,44952.0349515010483,30780.0368407713753,211525083,0.10841585,4873.512959933645,615107234,0.315269334,14171.9981107296731,1232,0.0283851346681105,46456,1612,439.88677846752523
MX,2,Priority 2,4964.379310344828,1741903,60065.620689655174,12.09932137225892,4927.586206896552,0.009366939453742767,0.015903870651810117,38767.87921455939,4536.758620689655,124721840,8870986,1842942,1768589,0.07112616362940123,0.20774939786851201,0.014776417666705366,424683350.34,329175384.43,67840861.27,0.159744575,38.94640589631,10648768.61,0.02507461,6.113295981464,51.0211209234957,0.209270845,243.8042476188399,188.9745780505574,17018336.03,0.040073,9.769967690509,95507965.91,0.224892183,54.8296695682825,33283,0.01910726372249201,1795784,16821,866.3224211103934
PE,4,Priority 3,94.23333333333333,1355,45.166666666666664,0.47930668553236644,28.5,0.028413028413028413,0.026568265682656828,766.4339999999999,72.6,523470,26196,1543,1420,0.05004298240586853,0.058902122461444495,0.0029476378780063806,57596.89,43230.87,6957.84,0.120802356,5.1349372693727,3290.15,0.05712374,2.42815498155,9.2671217712177,0.218014375,42.5069298892989,31.9047011070111,4118.03,0.07149744,3.039136531365,14366.02,0.249423537,10.6022287822878,34,0.025092250922509225,1443,41,185.16802263883977
CO,4,,1.5,203,6.766666666666667,4.511111111111111,1.4666666666666666,0.06521739130434782,0.04433497536945813,16.699694444444443,1.4,409094,5183,238,224,0.012669459830747945,0.04591935172679915,5.817733821566681E-4,8533875,6852432,652960,0.076513893,3216.551724137931,57030,0.00668278,280.935960591133,7985.320197044335,0.189951224,42038.7931034482759,33755.8226600985222,971453,0.11383492,4785.48275862069,1681443,0.197031595,8282.9704433497537,8,0.03940886699507389,230,15,9090.977777777778
MX,3,New Rs,1159.774193548387,89014,2871.4193548387098,2.475843462298,669.0645161290323,0.029337369161895287,0.02341204754308311,8192.263503584232,873.1290322580645,12114406,792078,97153,92613,0.0653831479644978,0.12265584955017056,0.008019625559849983,22156871.6,16402071.46,2242189.24,0.101196111,25.1891751859258,2630844.66,0.11873719,29.555403195003,58.1701063877592,0.233695169,248.9144583998023,184.2639524119801,881766.24,0.03979651,9.905927606893,5754800.14,0.259729814,64.6505059878221,2408,0.02705192441638394,94487,2772,336.95118627096485
MX,7,New Rs,1724.2903225806451,164609,5309.967741935484,3.0795091014536133,1169.6451612903227,0.02745395795987806,0.0217728070761623,11802.445761648747,1273.6451612903227,22042013,1596322,179243,171834,0.07242178833666417,0.11228499012104075,0.00813187978793044,39261316.85,29111620.92,3877036.48,0.098749527,23.5530042707264,4671493.7,0.11898464,28.379333450783,56.7396508088865,0.237889555,238.5125773803376,176.8531545662752,1601165.75,0.04078227,9.727085092553,10149695.93,0.258516442,61.6594228140624,3754,0.02280555741180616,175166,4809,412.3625053785569
CO,2,Priority 2,529.1034482758621,217434,7497.724137931034,14.170620437956204,519.4137931034483,0.00844730847301382,0.026633369206287887,4620.696561302681,500.3448275862069,19500456,1466856,235209,221846,0.07522162558660167,0.16034907311965182,0.012061717941365064,9980986855,5776204996,2708663371,0.27138232,12457.4048722830836,383160343,0.03838902,1762.191483392662,6531.7121333370126,0.142292172,45903.524080870517,26565.3255516616537,1112958145,0.11150783,5118.602173533118,4204781859,0.42127917,19338.1985292088634,5762,0.026499995400903264,225634,1906,1270.8847758081336
CO,2,Priority 1,34.10344827586207,2469,85.13793103448276,2.4964610717896867,16.82758620689655,0.016475095785440614,0.0425273390036452,269.1661781609195,29.310344827586206,391923,29738,2723,2560,0.07587714933800772,0.09156634608917882,0.006947793316544321,98339733,62685840,18207254,0.185146466,7374.343458890239,3557305,0.03617363,1440.787768327258,6529.8319157553665,0.163943449,39829.7825030376671,25389.1616038882139,13889334,0.14123827,5625.489671931956,35653893,0.362558367,14440.6208991494532,91,0.036857027136492505,2610,43,396.28210313447926
PE,2,Priority 1,42.689655172413794,935,32.241379310344826,0.7552504038772213,14.96551724137931,0.08128544423440454,0.028877005347593583,279.09800766283524,34.03448275862069,270783,16358,1123,1027,0.060409996196216155,0.0686514243795085,0.004147232285630929,35755.39,23514.3,5700.09,0.159419041,6.0963529411765,2518.48,0.07043637,2.693561497326,8.3557967914439,0.21850328,38.2410588235294,25.1489839572193,4022.52,0.11250108,4.302160427807,12241.09,0.342356495,13.0920748663102,33,0.03529411764705882,1058,86,218.72617124394185
PE,4,Priority 5,738.4666666666667,6354,211.8,0.2868105082603593,150.03333333333333,0.05540673903848865,0.02864337425243941,5342.989490740741,528.1,4764494,170769,7780,6975,0.03584200127022932,0.04555862012426143,0.0016329121203636735,242406.29,186291.65,33114.83,0.13660879,5.2116509285489,2828.77,0.01166954,0.44519515266,8.4452754170601,0.221369173,38.1501872836009,29.3187991816179,20171.04,0.0832117,3.174542020774,56114.64,0.231490033,8.831388101983,201,0.03163361661945231,7093,393,215.06247178839035
PE,3,Priority 2,221.90322580645162,13032,420.38709677419354,1.894461404273877,152.61290322580646,0.028688230653374454,0.03268876611418048,1642.3765412186385,178.19354838709677,2091331,145677,15119,13646,0.06965755301288988,0.10378439973365734,0.00722936732635819,576161.71,371498.58,123990.03,0.215200052,9.5142748618785,35122.23,0.06095898,2.695075966851,8.7278867403315,0.197413014,44.2113037139349,28.5066436464088,45550.87,0.07905918,3.495309238797,204663.13,0.355218208,15.7046600675261,437,0.03353284223449969,13943,400,304.01671754615495
