Bad rating rate,priority_5
month,Old priority,New priority
1,0.0351808828410222,0.031779399035489
2,0.0348058902275769,0.0325781379196295
3,0.03125,0.0319919178312847
4,0.0281881473934454,0.0307447050785698
5,0.0242694403169886,0.0255490811295383
6,0.0302936630602782,0.0284142988084326
