Orders per eff online,priority_5
month,Old priority,New priority
1,0.4781527719001269,0.5664355256706591
2,0.4117517363025025,0.4507640700708162
3,0.435578088835005,0.4546776910120961
4,0.3386234259099534,0.3509150483497163
5,0.34362058206161,0.3380559133267671
6,0.3936001946708845,0.3524186384559477
