Realpay price,Priority 0,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
month,New Rs,Priority 1,Priority 2,Priority 3,Priority 4,Priority 5
1,12809721.11,2082518.07,338724936.51,77753657.1,102979629.07,27508148.26
2,11750221.2,1564847.01,329175384.43,54454487.94,126421549.41,39752123.5
3,16402071.46,299246979.04,104650016.7,7932236.59,173016757.23,38710579.27
4,17853695.02,293643221.97,110847440.65,4707624.92,151388490.19,31250362.38
5,22490915.07,310910440.89,125391836.98,10104150.18,164400293.46,43457286.91
6,24623959.71,299625737.68,134170285.06,12926188.61,143701466.39,38291356.54
7,29111620.92,324154571.53,145003283.08,13073755.07,138429742.22,27606331.26
